Title:,"Time Series, Area-Averaged of Air Temperature (Daytime/Ascending) daily 1 (daily)"
User Start Date:,2002-08-01T00:00:00Z
User End Date:,2016-09-25T23:59:59Z
User Bounding Box:,"-175,-60,172.5,86"
Data Bounding Box:,"-174.5,-59.5,172.5,85.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2002-08-01T00:00:00Z&endtime=2016-09-25T23:59:59Z&bbox=-175,-60,172.5,86&data=AIRX3STD_006_Temperature_A(z%3D500)&portal=GIOVANNI&format=json"
Fill Value (mean_AIRX3STD_006_Temperature_A):, -9999

time, mean_AIRX3STD_006_Temperature_A
2005-08-10,261.203827
2005-08-11,261.123383
2005-08-12,261.038971
2005-08-13,260.896362
2005-08-14,260.87561
2005-08-15,260.861969
2005-08-16,260.860382
2005-08-17,260.784821
2005-08-18,260.812195
2005-08-19,261.043762
2005-08-20,261.031738
2005-08-21,260.980713
2005-08-22,260.90033
2005-08-23,260.90921
2005-08-24,260.884613
2005-08-25,260.941467
2005-08-26,261.05304
2005-08-27,260.985535
2005-08-28,260.927582
2005-08-29,260.915833
2005-08-30,260.985077
2005-08-31,260.97464
2005-09-01,260.918091
2005-09-02,260.940765
2005-09-03,260.919952
2005-09-04,260.80011
2005-09-05,260.686859
2005-09-06,260.637421
2005-09-07,260.496399
2005-09-08,260.488281
2005-09-09,260.487427
2005-09-10,260.464966
2005-09-11,260.443604
2005-09-12,260.343536
2005-09-13,260.327759
2005-09-14,260.414642
2005-09-15,260.46463
2005-09-16,260.410858
2005-09-17,260.329346
2005-09-18,260.350159
2005-09-19,260.231354
2005-09-20,260.059052
2005-09-21,259.908051
2005-09-22,259.776825
2005-09-23,259.5625
2005-09-24,259.591217
2005-09-25,259.681488
2005-09-26,259.802826
2005-09-27,259.965027
2005-09-28,259.869354
2005-09-29,259.926666
2005-09-30,259.962616
2005-10-01,260.001587
2005-10-02,259.782074
2005-10-03,259.608002
2005-10-04,259.664581
2005-10-05,259.740082
2005-10-06,259.52887
2005-10-07,259.692413
2005-10-08,259.726349
2005-10-09,259.737946
2005-10-10,259.552246
2005-10-11,259.391022
2005-10-12,259.30835
2005-10-13,259.13266
2005-10-14,259.374359
2005-10-15,259.435516
2005-10-16,259.416351
2005-10-17,259.415222
2005-10-18,259.070648
2005-10-19,259.258667
2005-10-20,259.277161
2005-10-21,259.236572
2005-10-22,259.144379
2005-10-23,259.121948
2005-10-24,259.197754
2005-10-25,259.19342
2005-10-26,259.070496
2005-10-27,258.865967
2005-10-28,258.807739
2005-10-29,258.80545
2005-10-30,258.829712
2005-10-31,259.066711
2005-11-01,258.953705
2005-11-02,258.934113
2005-11-03,258.9039
2005-11-04,258.841278
2005-11-05,258.718506
2005-11-06,258.703094
2005-11-07,258.74115
2005-11-08,258.619965
2005-11-09,258.758148
2005-11-10,258.71344
2005-11-11,258.396942
2005-11-12,258.581177
2005-11-13,258.56543
2005-11-14,258.507721
2005-11-15,258.408691
2005-11-16,258.399567
2005-11-17,258.309326
2005-11-18,258.295349
2005-11-19,258.237823
2005-11-20,258.13324
2005-11-21,258.157166
2005-11-22,258.174774
2005-11-23,258.271088
2005-11-24,258.198273
2005-11-25,258.204407
2005-11-26,258.137878
2005-11-27,258.098541
2005-11-28,258.005646
2005-11-29,257.930542
2005-11-30,257.861328
2005-12-01,257.477051
2005-12-02,258.034912
2005-12-03,257.960419
2005-12-04,257.940399
2005-12-05,257.840607
2005-12-06,257.776794
2005-12-07,257.864624
2005-12-08,257.683411
2005-12-09,258.051239
2005-12-10,257.952515
2005-12-11,257.966492
2005-12-12,257.99353
2005-12-13,257.991577
2005-12-14,257.907379
2005-12-15,257.80722
2005-12-16,257.850952
2005-12-17,257.833221
2005-12-18,257.956177
2005-12-19,257.974304
2005-12-20,257.934753
2005-12-21,257.828339
2005-12-22,257.798523
2005-12-23,257.825226
2005-12-24,257.710602
2005-12-25,257.579895
2005-12-26,257.473114
2005-12-27,257.639191
2005-12-28,257.720428
2005-12-29,257.625092
2005-12-30,257.566559
2005-12-31,257.516724
2006-01-01,257.592834
2006-01-02,257.583405
2006-01-03,257.721161
2006-01-04,257.6828
2006-01-05,257.666565
2006-01-06,257.624603
2006-01-07,257.500824
2006-01-08,257.56366
2006-01-09,257.428192
2006-01-10,257.371307
2006-01-11,257.410889
2006-01-12,257.563812
2006-01-13,257.755371
2006-01-14,257.786072
2006-01-15,257.821533
2006-01-16,257.807892
2006-01-17,258.053162
2006-01-18,258.076385
2006-01-19,258.130249
2006-01-20,258.178986
2006-01-21,258.031525
2006-01-22,258.068634
2006-01-23,258.23877
2006-01-24,258.30014
2006-01-25,258.202332
2006-01-26,258.183105
2006-01-27,258.198486
2006-01-28,258.110718
2006-01-29,258.276917
2006-01-30,258.283081
2006-01-31,258.203979
2006-02-01,257.724976
2006-02-02,258.261658
2006-02-03,258.114227
2006-02-04,258.216553
2006-02-05,258.170593
2006-02-06,258.183258
2006-02-07,258.281097
2006-02-08,258.436798
2006-02-09,258.49231
2006-02-10,258.331268
2006-02-11,258.352509
2006-02-12,258.326477
2006-02-13,258.379211
2006-02-14,258.253754
2006-02-15,258.141418
2006-02-16,257.92453
2006-02-17,257.916626
2006-02-18,257.885803
2006-02-19,257.686432
2006-02-20,257.572266
2006-02-21,257.369751
2006-02-22,257.337952
2006-02-23,257.367828
2006-02-24,257.38446
2006-02-25,257.402924
2006-02-26,257.5112
2006-02-27,257.782684
2006-02-28,257.837189
2006-03-01,257.849091
2006-03-02,257.916321
2006-03-03,257.958344
2006-03-04,258.022766
2006-03-05,257.949768
2006-03-06,257.992767
2006-03-07,257.927582
2006-03-08,258.002625
2006-03-09,258.074707
2006-03-10,258.244049
2006-03-11,258.363342
2006-03-12,258.518768
2006-03-13,258.610016
2006-03-14,258.528168
2006-03-15,258.474182
2006-03-16,258.341797
2006-03-17,258.275574
2006-03-18,258.252899
2006-03-19,258.104858
2006-03-20,258.135712
2006-03-21,258.233551
2006-03-22,258.281952
2006-03-23,258.232666
2006-03-24,258.25882
2006-03-25,258.273621
2006-03-26,258.371826
2006-03-27,258.502045
2006-03-28,258.492035
2006-03-29,258.578766
2006-03-30,258.596619
2006-03-31,258.546967
2006-04-01,258.514099
2006-04-02,258.52887
2006-04-03,258.626923
2006-04-04,258.459625
2006-04-05,258.398895
2006-04-06,258.482208
2006-04-07,258.463043
2006-04-08,258.444519
2006-04-09,258.435974
2006-04-10,258.534515
2006-04-11,258.583252
2006-04-12,258.481018
2006-04-13,258.233185
2006-04-14,258.276428
2006-04-15,258.475037
2006-04-16,258.714508
2006-04-17,258.818207
2006-04-18,258.827026
2006-04-19,258.4198
2006-04-20,258.82843
2006-04-21,258.933899
2006-04-22,258.99646
2006-04-23,259.016785
2006-04-24,259.027679
2006-04-25,259.045166
2006-04-26,259.09491
2006-04-27,259.046844
2006-04-28,259.015076
2006-04-29,259.086304
2006-04-30,259.080811
2006-05-01,259.026337
2006-05-02,258.976837
2006-05-03,258.983765
2006-05-04,259.058868
2006-05-05,259.016907
2006-05-06,259.081207
2006-05-07,259.12204
2006-05-08,259.155334
2006-05-09,259.152649
2006-05-10,259.01059
2006-05-11,259.058655
2006-05-12,259.107727
2006-05-13,259.005127
2006-05-14,259.025421
2006-05-15,259.040894
2006-05-16,258.983093
2006-05-17,259.096588
2006-05-18,259.141113
2006-05-19,259.28302
2006-05-20,259.344696
2006-05-21,259.389801
2006-05-22,259.370514
2006-05-23,259.362183
2006-05-24,259.431305
2006-05-25,259.562347
2006-05-26,259.696381
2006-05-27,259.873932
2006-05-28,259.904327
2006-05-29,259.791046
2006-05-30,259.867859
2006-05-31,259.828247
2006-06-01,259.856354
2006-06-02,259.759827
2006-06-03,259.795258
2006-06-04,259.875641
2006-06-05,260.003296
2006-06-06,259.997345
2006-06-07,259.772125
2006-06-08,260.027069
2006-06-09,260.03833
2006-06-10,260.036896
2006-06-11,260.117981
2006-06-12,260.214752
2006-06-13,260.267548
2006-06-14,260.090607
2006-06-15,260.308014
2006-06-16,260.40863
2006-06-17,260.480133
2006-06-18,260.460358
2006-06-19,260.474701
2006-06-20,260.541595
2006-06-21,260.62146
2006-06-22,260.629456
2006-06-23,260.562012
2006-06-24,260.593842
2006-06-25,260.680573
2006-06-26,260.800446
2006-06-27,261.01828
2006-06-28,261.148376
2006-06-29,261.08609
2006-06-30,261.162384
2006-07-01,261.270538
2006-07-02,261.274933
2006-07-03,261.178925
2006-07-04,261.213165
2006-07-05,260.294556
2006-07-06,261.250031
2006-07-07,261.219788
2006-07-08,261.173401
2006-07-09,261.247223
2006-07-10,261.226288
2006-07-11,261.27121
2006-07-12,261.428406
2006-07-13,261.454468
2006-07-14,261.472595
2006-07-15,261.474823
2006-07-16,261.439209
2006-07-17,261.352539
2006-07-18,261.322235
2006-07-19,261.266327
2006-07-20,261.259308
2006-07-21,261.326813
2006-07-22,261.331085
2006-07-23,261.347076
2006-07-24,261.17691
2006-07-25,261.017578
2006-07-26,261.043457
2006-07-27,261.049194
2006-07-28,260.97049
2006-07-29,261.051056
2006-07-30,261.114044
2006-07-31,261.071014
2006-08-01,261.10379
2006-08-02,261.025665
2006-08-03,260.932495
2006-08-04,260.866791
2006-08-05,260.930603
2006-08-06,261.091156
2006-08-07,261.143646
2006-08-08,261.327179
2006-08-09,261.437103
2006-08-10,261.494141
2006-08-11,261.426605
2006-08-12,261.357178
2006-08-13,261.2435
2006-08-14,261.198151
2006-08-15,261.200134
2006-08-16,261.132111
2006-08-17,261.170502
2006-08-18,261.230011
2006-08-19,261.205841
2006-08-20,261.166809
2006-08-21,261.114258
2006-08-22,260.823608
2006-08-23,260.80719
2006-08-24,260.746735
2006-08-25,260.714722
2006-08-26,260.702911
2006-08-27,260.622589
2006-08-28,260.662262
2006-08-29,260.578613
2006-08-30,260.811707
2006-08-31,260.819855
2006-09-01,260.923187
2006-09-02,260.9245
2006-09-03,260.809235
2006-09-04,260.730286
2006-09-05,260.554138
2006-09-06,260.474335
2006-09-07,260.218842
2006-09-08,260.290894
2006-09-09,260.423889
2006-09-10,260.326355
2006-09-11,260.326202
2006-09-12,260.040131
2006-09-13,260.506073
2006-09-14,260.446106
2006-09-15,260.368835
2006-09-16,260.355774
2006-09-17,260.278168
2006-09-18,260.256378
2006-09-19,260.271851
2006-09-20,260.360748
2006-09-21,260.368134
2006-09-22,260.250031
2006-09-23,260.049469
2006-09-24,260.021667
2006-09-25,260.141296
2006-09-26,260.034668
2006-09-27,260.016968
2006-09-28,259.867889
2006-09-29,259.7229
2006-09-30,259.558075
2006-10-01,259.439667
2006-10-02,259.440277
2006-10-03,259.462738
2006-10-04,259.681274
2006-10-05,259.726257
2006-10-06,259.745422
2006-10-07,259.752686
2006-10-08,259.818695
2006-10-09,259.738708
2006-10-10,259.869629
2006-10-11,259.75296
2006-10-12,259.664154
2006-10-13,259.528381
2006-10-14,259.388184
2006-10-15,259.310547
2006-10-16,259.357849
2006-10-17,259.39978
2006-10-18,259.365692
2006-10-19,259.23526
2006-10-20,259.214142
2006-10-21,259.249298
2006-10-22,259.123566
2006-10-23,259.08725
2006-10-24,259.122314
2006-10-25,259.106201
2006-10-26,259.10199
2006-10-27,259.06485
2006-10-28,258.930267
2006-10-29,258.852783
2006-10-30,258.746979
2006-10-31,258.707489
2006-11-01,258.441071
2006-11-02,258.567291
2006-11-03,258.644409
2006-11-04,258.598114
2006-11-05,258.739624
2006-11-06,258.665161
2006-11-07,258.682098
2006-11-08,258.870605
2006-11-09,258.801971
2006-11-10,258.759186
2006-11-11,258.600128
2006-11-12,258.589294
2006-11-13,258.529144
2006-11-14,258.472992
2006-11-15,257.957672
2006-11-16,258.471832
2006-11-17,258.411469
2006-11-18,258.46228
2006-11-19,258.378052
2006-11-20,258.306702
2006-11-21,258.179321
2006-11-22,258.098145
2006-11-23,257.990082
2006-11-24,257.966217
2006-11-25,257.894745
2006-11-26,257.835876
2006-11-27,257.739746
2006-11-28,257.852905
2006-11-29,257.946838
2006-11-30,257.914612
2006-12-01,258.037384
2006-12-02,258.054016
2006-12-03,258.065033
2006-12-04,257.988037
2006-12-05,257.93811
2006-12-06,257.907593
2006-12-07,257.933167
2006-12-08,258.115021
2006-12-09,258.166199
2006-12-10,258.129333
2006-12-11,258.27713
2006-12-12,258.191467
2006-12-13,258.059967
2006-12-14,257.955139
2006-12-15,258.031555
2006-12-16,258.016815
2006-12-17,258.09845
2006-12-18,257.986694
2006-12-19,257.985565
2006-12-20,258.057343
2006-12-21,258.136719
2006-12-22,258.257568
2006-12-23,258.308777
2006-12-24,258.288452
2006-12-25,258.222107
2006-12-26,258.327942
2006-12-27,258.409607
2006-12-28,258.457886
2006-12-29,258.350708
2006-12-30,258.427185
2006-12-31,258.403381
2007-01-01,258.527252
2007-01-02,258.520386
2007-01-03,258.576813
2007-01-04,258.265747
2007-01-05,258.53775
2007-01-06,258.452454
2007-01-07,258.544189
2007-01-08,258.652008
2007-01-09,258.53186
2007-01-10,258.329712
2007-01-11,258.2453
2007-01-12,258.050873
2007-01-13,257.933014
2007-01-14,257.823395
2007-01-15,257.900421
2007-01-16,257.914337
2007-01-17,257.942963
2007-01-18,258.006927
2007-01-19,257.959137
2007-01-20,258.102844
2007-01-21,258.129028
2007-01-22,258.146851
2007-01-23,258.191681
2007-01-24,258.113342
2007-01-25,258.156036
2007-01-26,258.178589
2007-01-27,258.192139
2007-01-28,258.102112
2007-01-29,258.314819
2007-01-30,258.250732
2007-01-31,258.256104
2007-02-01,258.221313
2007-02-02,258.304108
2007-02-03,258.429474
2007-02-04,258.459869
2007-02-05,258.382172
2007-02-06,258.106873
2007-02-07,258.047516
2007-02-08,257.966644
2007-02-09,257.856293
2007-02-10,257.880035
2007-02-11,257.84726
2007-02-12,257.793091
2007-02-13,257.672028
2007-02-14,257.730865
2007-02-15,257.786621
2007-02-16,257.925018
2007-02-17,257.956421
2007-02-18,257.926483
2007-02-19,257.900696
2007-02-20,257.931458
2007-02-21,257.892944
2007-02-22,257.738251
2007-02-23,257.815857
2007-02-24,257.889984
2007-02-25,257.925262
2007-02-26,257.890228
2007-02-27,257.956635
2007-02-28,258.064636
2007-03-01,257.991425
2007-03-02,258.16684
2007-03-03,258.26181
2007-03-04,258.376556
2007-03-05,258.525848
2007-03-06,258.600342
2007-03-07,258.563904
2007-03-08,258.180695
2007-03-09,258.402252
2007-03-10,258.355194
2007-03-11,258.403625
2007-03-12,258.440948
2007-03-13,258.201996
2007-03-14,257.775574
2007-03-15,257.855713
2007-03-16,257.857788
2007-03-17,257.973236
2007-03-18,258.071808
2007-03-19,258.169189
2007-03-20,258.263428
2007-03-21,258.175415
2007-03-22,258.127533
2007-03-23,258.189301
2007-03-24,258.285706
2007-03-25,258.287048
2007-03-26,258.390442
2007-03-27,258.603271
2007-03-28,258.65567
2007-03-29,258.78067
2007-03-30,258.758087
2007-03-31,258.731781
2007-04-01,258.792236
2007-04-02,258.837921
2007-04-03,258.793274
2007-04-04,258.659515
2007-04-05,258.583954
2007-04-06,258.541595
2007-04-07,258.444183
2007-04-08,258.380341
2007-04-09,258.398895
2007-04-10,258.397766
2007-04-11,258.152039
2007-04-12,258.539795
2007-04-13,258.59668
2007-04-14,258.649414
2007-04-15,258.711304
2007-04-16,258.764374
2007-04-17,258.647217
2007-04-18,258.688721
2007-04-19,258.679901
2007-04-20,258.703583
2007-04-21,258.645355
2007-04-22,258.609131
2007-04-23,258.607208
2007-04-24,258.637634
2007-04-25,258.230499
2007-04-26,258.712799
2007-04-27,258.861572
2007-04-28,258.901978
2007-04-29,258.794861
2007-04-30,258.813568
2007-05-01,258.838562
2007-05-02,258.847076
2007-05-03,258.957825
2007-05-04,258.919586
2007-05-05,258.981842
2007-05-06,258.9711
2007-05-07,259.046875
2007-05-08,258.977783
2007-05-09,259.325897
2007-05-10,259.476654
2007-05-11,259.48111
2007-05-12,259.521881
2007-05-13,259.428436
2007-05-14,259.375671
2007-05-15,259.352631
2007-05-16,259.378754
2007-05-17,259.400238
2007-05-18,259.441071
2007-05-19,259.509003
2007-05-20,259.533783
2007-05-21,259.573303
2007-05-22,259.533813
2007-05-23,259.536743
2007-05-24,259.595001
2007-05-25,259.576843
2007-05-26,259.497162
2007-05-27,259.594238
2007-05-28,259.67569
2007-05-29,259.671753
2007-05-30,259.786621
2007-05-31,259.730225
2007-06-01,259.833618
2007-06-02,259.763977
2007-06-03,260.117493
2007-06-04,260.210571
2007-06-05,260.218964
2007-06-06,260.169647
2007-06-07,260.051392
2007-06-08,260.023376
2007-06-09,259.94751
2007-06-10,259.896576
2007-06-11,259.83194
2007-06-12,259.952454
2007-06-13,259.979645
2007-06-14,260.020691
2007-06-15,260.186127
2007-06-16,260.278442
2007-06-17,260.404968
2007-06-18,260.407349
2007-06-19,260.440613
2007-06-20,260.586426
2007-06-21,260.690857
2007-06-22,260.60083
2007-06-23,260.691437
2007-06-24,260.880157
2007-06-25,261.066742
2007-06-26,261.093903
2007-06-27,261.224762
2007-06-28,261.27066
2007-06-29,261.419861
2007-06-30,261.396484
2007-07-01,261.368256
2007-07-02,261.374847
2007-07-03,261.268585
2007-07-04,261.187042
2007-07-05,261.153503
2007-07-06,261.177734
2007-07-07,261.117462
2007-07-08,261.194855
2007-07-09,261.277191
2007-07-10,261.295105
2007-07-11,261.230988
2007-07-12,261.232117
2007-07-13,261.214264
2007-07-14,261.122314
2007-07-15,261.044922
2007-07-16,260.982361
2007-07-17,260.949463
2007-07-18,260.935699
2007-07-19,260.998016
2007-07-20,261.03125
2007-07-21,261.081543
2007-07-22,261.190552
2007-07-23,261.207184
2007-07-24,261.206268
2007-07-25,261.149231
2007-07-26,261.103973
2007-07-27,261.151764
2007-07-28,261.192566
2007-07-29,261.11676
2007-07-30,261.146149
2007-07-31,261.220795
2007-08-01,261.172638
2007-08-02,261.295776
2007-08-03,261.390289
2007-08-04,261.30545
2007-08-05,261.276123
2007-08-06,261.363007
2007-08-07,261.518433
2007-08-08,261.468475
2007-08-09,261.484772
2007-08-10,261.496765
2007-08-11,261.525146
2007-08-12,261.538574
2007-08-13,261.519775
2007-08-14,261.375183
2007-08-15,261.390442
2007-08-16,261.328094
2007-08-17,261.360626
2007-08-18,261.429474
2007-08-19,261.376831
2007-08-20,261.413879
2007-08-21,261.33075
2007-08-22,261.115143
2007-08-23,260.97171
2007-08-24,261.003967
2007-08-25,261.070496
2007-08-26,260.893616
2007-08-27,260.858582
2007-08-28,260.840179
2007-08-29,260.721863
2007-08-30,260.676666
2007-08-31,260.634094
2007-09-01,260.546631
2007-09-02,260.508026
2007-09-03,260.535187
2007-09-04,260.508087
2007-09-05,260.589111
2007-09-06,260.601105
2007-09-07,260.514282
2007-09-08,260.462982
2007-09-09,260.498138
2007-09-10,260.52417
2007-09-11,260.420746
2007-09-12,260.383636
2007-09-13,260.333801
2007-09-14,260.306641
2007-09-15,260.193359
2007-09-16,260.089203
2007-09-17,259.992157
2007-09-18,260.027466
2007-09-19,260.098114
2007-09-20,260.063904
2007-09-21,260.002563
2007-09-22,259.891571
2007-09-23,259.820923
2007-09-24,259.862976
2007-09-25,259.956543
2007-09-26,260.094055
2007-09-27,259.988983
2007-09-28,260.011993
2007-09-29,260.057587
2007-09-30,260.014069
2007-10-01,259.863281
2007-10-02,259.731903
2007-10-03,259.705353
2007-10-04,259.560852
2007-10-05,259.438934
2007-10-06,259.227509
2007-10-07,259.390503
2007-10-08,259.435974
2007-10-09,259.476929
2007-10-10,259.417145
2007-10-11,259.279022
2007-10-12,259.232361
2007-10-13,259.259735
2007-10-14,259.181366
2007-10-15,259.073273
2007-10-16,259.014404
2007-10-17,258.95755
2007-10-18,258.932281
2007-10-19,258.951874
2007-10-20,258.97348
2007-10-21,259.137421
2007-10-22,259.210571
2007-10-23,259.178528
2007-10-24,259.142944
2007-10-25,259.027802
2007-10-26,258.925232
2007-10-27,258.855499
2007-10-28,258.889282
2007-10-29,258.753143
2007-10-30,258.548706
2007-10-31,258.436584
2007-11-01,258.508636
2007-11-02,258.621124
2007-11-03,258.515533
2007-11-04,258.410095
2007-11-05,258.243835
2007-11-06,258.276001
2007-11-07,258.352722
2007-11-08,258.121796
2007-11-09,257.485107
2007-11-10,257.947815
2007-11-11,258.088165
2007-11-12,258.084839
2007-11-13,258.167511
2007-11-14,258.088409
2007-11-15,258.041382
2007-11-16,257.941742
2007-11-17,257.965607
2007-11-18,257.967804
2007-11-19,258.04538
2007-11-20,258.050812
2007-11-21,258.126495
2007-11-22,258.226654
2007-11-23,258.241394
2007-11-24,258.238831
2007-11-25,258.225708
2007-11-26,258.195099
2007-11-27,258.186554
2007-11-28,258.208405
2007-11-29,258.349213
2007-11-30,258.214874
2007-12-01,258.043976
2007-12-02,258.499847
2007-12-03,258.357483
2007-12-04,258.192596
2007-12-05,258.12088
2007-12-06,258.171936
2007-12-07,258.116882
2007-12-08,258.136414
2007-12-09,258.10144
2007-12-10,258.08136
2007-12-11,258.007538
2007-12-12,257.881439
2007-12-13,257.94342
2007-12-14,257.914307
2007-12-15,257.818726
2007-12-16,257.794128
2007-12-17,257.890259
2007-12-18,257.787506
2007-12-19,257.619598
2007-12-20,257.559753
2007-12-21,257.587433
2007-12-22,257.639679
2007-12-23,257.633789
2007-12-24,257.758789
2007-12-25,257.800781
2007-12-26,257.819672
2007-12-27,257.722443
2007-12-28,257.550262
2007-12-29,257.48938
2007-12-30,257.554291
2007-12-31,257.700775
2008-01-01,257.692963
2008-01-02,257.729889
2008-01-03,257.762238
2008-01-04,257.856018
2008-01-05,257.686554
2008-01-06,257.478058
2008-01-07,257.472656
2008-01-08,257.381317
2008-01-09,256.722229
2008-01-10,257.238617
2008-01-11,257.343414
2008-01-12,257.251465
2008-01-13,257.242096
2008-01-14,257.36026
2008-01-15,257.33606
2008-01-16,257.471008
2008-01-17,257.410736
2008-01-18,257.413605
2008-01-19,257.387756
2008-01-20,257.508698
2008-01-21,257.565338
2008-01-22,257.464844
2008-01-23,257.512817
2008-01-24,257.435669
2008-01-25,257.419739
2008-01-26,257.411865
2008-01-27,257.372833
2008-01-28,257.226562
2008-01-29,257.272339
2008-01-30,257.30072
2008-01-31,257.322144
2008-02-01,257.306641
2008-02-02,257.329681
2008-02-03,257.320007
2008-02-04,257.258118
2008-02-05,257.249786
2008-02-06,257.396179
2008-02-07,257.39093
2008-02-08,257.475189
2008-02-09,257.501434
2008-02-10,257.618256
2008-02-11,257.634369
2008-02-12,257.89975
2008-02-13,258.005585
2008-02-14,258.100494
2008-02-15,258.042084
2008-02-16,257.87384
2008-02-17,257.905884
2008-02-18,257.822449
2008-02-19,257.757477
2008-02-20,257.642578
2008-02-21,257.613403
2008-02-22,257.804047
2008-02-23,257.84848
2008-02-24,257.830872
2008-02-25,257.724396
2008-02-26,257.7966
2008-02-27,257.831635
2008-02-28,257.830017
2008-02-29,257.822845
2008-03-01,257.794189
2008-03-02,257.760925
2008-03-03,257.747375
2008-03-04,257.79361
2008-03-05,257.838928
2008-03-06,257.892731
2008-03-07,257.834076
2008-03-08,257.713409
2008-03-09,257.603516
2008-03-10,257.57782
2008-03-11,257.508789
2008-03-12,257.514008
2008-03-13,257.614014
2008-03-14,257.607056
2008-03-15,257.693695
2008-03-16,257.69989
2008-03-17,257.804199
2008-03-18,257.810791
2008-03-19,257.817322
2008-03-20,257.83783
2008-03-21,257.836182
2008-03-22,257.846985
2008-03-23,257.867249
2008-03-24,257.854736
2008-03-25,257.865021
2008-03-26,257.824097
2008-03-27,257.806519
2008-03-28,257.905609
2008-03-29,257.710846
2008-03-30,257.674896
2008-03-31,257.637604
2008-04-01,257.733459
2008-04-02,257.895111
2008-04-03,257.978546
2008-04-04,257.955933
2008-04-05,258.010162
2008-04-06,257.97525
2008-04-07,257.946045
2008-04-08,257.895294
2008-04-09,257.868958
2008-04-10,257.687988
2008-04-11,257.376648
2008-04-12,257.732117
2008-04-13,257.838806
2008-04-14,257.998627
2008-04-15,258.239197
2008-04-16,258.367188
2008-04-17,258.543213
2008-04-18,258.579712
2008-04-19,258.683472
2008-04-20,258.664703
2008-04-21,258.7388
2008-04-22,258.656982
2008-04-23,258.036804
2008-04-24,258.497864
2008-04-25,258.449066
2008-04-26,258.591766
2008-04-27,258.486847
2008-04-28,258.540375
2008-04-29,258.622498
2008-04-30,258.684296
2008-05-01,258.766266
2008-05-02,258.885712
2008-05-03,258.820831
2008-05-04,258.745941
2008-05-05,258.689575
2008-05-06,258.568634
2008-05-07,258.463074
2008-05-08,258.376862
2008-05-09,258.319611
2008-05-10,258.320923
2008-05-11,258.427795
2008-05-12,258.5271
2008-05-13,258.677185
2008-05-14,258.824829
2008-05-15,258.859802
2008-05-16,258.97345
2008-05-17,258.935669
2008-05-18,259.025055
2008-05-19,259.089264
2008-05-20,259.225739
2008-05-21,259.347351
2008-05-22,259.301971
2008-05-23,259.313049
2008-05-24,259.234711
2008-05-25,259.266113
2008-05-26,259.342224
2008-05-27,259.383789
2008-05-28,259.388031
2008-05-29,259.357941
2008-05-30,259.353363
2008-05-31,259.339966
2008-06-01,259.317383
2008-06-02,259.28006
2008-06-03,259.357056
2008-06-04,259.529968
2008-06-05,259.635132
2008-06-06,259.717438
2008-06-07,259.882568
2008-06-08,259.989899
2008-06-09,260.138367
2008-06-10,260.284607
2008-06-11,260.284088
2008-06-12,260.256958
2008-06-13,260.455078
2008-06-14,260.336548
2008-06-15,260.423279
2008-06-16,260.392365
2008-06-17,260.342987
2008-06-18,260.380951
2008-06-19,260.344543
2008-06-20,260.228943
2008-06-21,260.217499
2008-06-22,260.282928
2008-06-23,260.331635
2008-06-24,260.180603
2008-06-25,260.282654
2008-06-26,260.336578
2008-06-27,260.357422
2008-06-28,260.377136
2008-06-29,260.411438
2008-06-30,260.501068
2008-07-01,260.621368
2008-07-02,260.620972
2008-07-03,260.519897
2008-07-04,260.51532
2008-07-05,260.558594
2008-07-06,260.535645
2008-07-07,260.627533
2008-07-08,260.754425
2008-07-09,260.791168
2008-07-10,260.793152
2008-07-11,260.816315
2008-07-12,260.816254
2008-07-13,260.847137
2008-07-14,260.837646
2008-07-15,260.822327
2008-07-16,260.74765
2008-07-17,260.798157
2008-07-18,260.834869
2008-07-19,260.828888
2008-07-20,260.733887
2008-07-21,260.723694
2008-07-22,260.774384
2008-07-23,261.091766
2008-07-24,261.153381
2008-07-25,261.180389
2008-07-26,261.179504
2008-07-27,261.204956
2008-07-28,261.227448
2008-07-29,261.312561
2008-07-30,261.14859
2008-07-31,261.19223
2008-08-01,261.098846
2008-08-02,261.086975
2008-08-03,260.953857
2008-08-04,261.002502
2008-08-05,260.897247
2008-08-06,260.72998
2008-08-07,260.593536
2008-08-08,260.681152
2008-08-09,260.840485
2008-08-10,260.842285
2008-08-11,260.746979
2008-08-12,260.72641
2008-08-13,260.819519
2008-08-14,260.797058
2008-08-15,260.772034
2008-08-16,260.787079
2008-08-17,260.891357
2008-08-18,260.914185
2008-08-19,260.855377
2008-08-20,260.791626
2008-08-21,260.813507
2008-08-22,260.835388
2008-08-23,260.778046
2008-08-24,260.778046
2008-08-25,260.830505
2008-08-26,260.574707
2008-08-27,260.54776
2008-08-28,260.470795
2008-08-29,260.484039
2008-08-30,260.571747
2008-08-31,260.696777
2008-09-01,260.676361
2008-09-02,260.587158
2008-09-03,260.658752
2008-09-04,260.686218
2008-09-05,260.648285
2008-09-06,260.619507
2008-09-07,260.505066
2008-09-08,260.348083
2008-09-09,260.312256
2008-09-10,260.278137
2008-09-11,260.171844
2008-09-12,260.059418
2008-09-13,259.940796
2008-09-14,260.050293
2008-09-15,260.045502
2008-09-16,260.001587
2008-09-17,259.829559
2008-09-18,259.809601
2008-09-19,259.74527
2008-09-20,259.750275
